Titel;Untertitel;Author_id;Author;Pubikationsjahr;Schlagwort;Genre;Textausschnitt;Textausschnitt online kostenfrei verfügbar;Sprache
Herr der Diebe;;4;Cornelia Funke;2000;Fantasy;Kinderbuch/Jugendliteratur;Bo guckte verlegen auf seine Füße. Wespe hatte ihm neue Schuhe gekauft. Sie waren etwas groß, aber wirklich schön. Und warm, »Hört zu!« Scipio winkte die anderen zu sich heran und senkte die Stimme, als fürchte er, von irgendeinem der Umstehenden belauscht zu werden. »ich will nicht mit einem ganzen Gefolge zu diesem Treffen erscheinen, also machen wir es folgendermaßen: Wenn ich gleich reingehe, kommen Prosper und Mosca mit, ihr anderen drei wartet hier am Brunnen.« Enttäuscht sahen Bo und Riccio sich an. »Ich will aber nicht hier warten! « Bos Unterlippe begann verdächtig zu zittern. Tröstend strich Wespe ihm über die Haare, aber Bo zog den Kopf weg. »Bo hat Recht! «, rief Riccio. »Warum können wir nicht alle mit-kommen? Warum nur Mosca und Prosper?« »Weil wir drei als Gefolge des großen Herrn der Diebe nicht gut genug sind«, antwortete Wespe, bevor Scipio etwas sagen konnte. »Bo ist zu klein, du siehst auch kaum älter aus als acht, und ich bin ein Mädchen, was sowieso schon mal nicht in Frage kommt. Nein, wir drei würden ihn nur lächerlich machen, stimmt's, Herr der Diebe?« Scipio kniff wütend die Lippen zusammen. Ohne ein Wort stolzierte er an ihr vorbei die Brunnenstufen hinunter. »Kommt«, sagte er zu Mosca und Prosper, aber die zwei zögerten. Erst als Wespe »Geht schon« sagte, folgten sie ihm. Riccio stand da und schluckte die Tränen der Enttäuschung herunter, während er ihnen nachsah, aber Bo schluchzte los, so heftig, dass Prosper noch mal zurücklief. Trotz Scipios finsterer Miene. »Du magst die Basilika doch gar nicht! «, flüsterte er Bo zu. »Es ist dir unheimlich dadrin, also stell dich nicht so an. Bleib hier am Brunnen, pass auf Wespe auf und rühr dich nicht vom Fleck.« ;ja;de
Herr der Diebe;;4;Cornelia Funke;2000;Fantasy;Kinderbuch/Jugendliteratur;»Ich hab sie gefüttert«, rief Bo, der mit Prosper in einer Ecke Karten spielte. »Sie ist ganz zahm. Man muss bloß die Hand ausstrecken, dann kommt sie schon angeflattert.« »Vielleicht sollton wir dem Vieh weniger zu fressen geben«, murrte Riccio. »Sie kackt alles voll, sogar meine Comichefte.« Mosca beugte sich immer noch über den Grundriss, er fuhr mit dem Finger die Flure entlang, um sicherzugehen, dass er sich nicht verlaufen würde, wenn er mit einer Taschenlampe durch das fremde Haus schlich. »Woher der Conte den Grundriss wohl hat?«, murmelte er. Wespe zuckte die Achseln. »Kann mir mal einer die Tasse mit den Knöpfen geben?« Riccio holte sie ihr. »Wenn du deine Hose nicht endlich mal wieder wäschst«, sagte Wespe und fädelte einen Faden in ihre Nadel, »dann kannst du dir deinen Knopf nächstens selbst annähen.« Verlegen blickte Riccio auf seine nackten Beine. »Ich hab doch nur die eine. Die andere hat ein Loch.« »Seit wann macht dir das denn was aus?«, spottete Mosca und richtete sich auf. »Seid mal still! «, flüsterte er. »Hat da nicht gerade die Glocke gebimmelt ?« Alle lauschten. Mosca hatte Recht. Jemand läutete die Glocke am Notausgang. »Scipio wollte doch erst morgen kommen!< flüsterte Wespe. »Und außerdem schleicht er sich immer durch seine Geheimwege rein.« »Ich frag nach der Parole«, sagte Prosper und sprang auf. >>Bo, du bleibst hier.« Die Glocke läutete immer wieder, als Prosper dem Detektiv ein Guckloch in die Tür ge den unbeleuchteten Flur zum Notausgang hinunterlief. ;ja;de
Tintenherz;;4;Cornelia Funke;2003;Fantasy;Kinderbuch/Jugendliteratur;Am nächsten morgen weckte sie die Sonne. Die Luft war noch kühl von der Nacht, aber der Himmel war wolkenlos, und als Meggie sich aus dem Fenster lehnte, konnte sie in der Ferne, zwischen den Zweigen der Bäumeden See schimmern sehen. Das Zimmer das Elinor ihr zugewiesen hatte, lag im ersten Stock. Mo schlief nur zwei Türen weiter, aber Staubfinger hatte mit einer Kammer unter dem Dach vorlieb nehmen müssen. Meggie hatte sie gestern gesehen, auf der Suche nach ihm. Nur ein schmales Bett stand darin, umgeben von Bücherkisten, die sich bis zum Dachstuhl türmten. Mo saß schon mit Elinor am Tisch, als Meggie zum Frühstück in die Küche kam, aber Staubfinger war nicht da. »Oh, der hat schon gefrühstückt«, sagte Elinor spitz, als Meggie nach ihm fragte, »und zwar in Gesellschaft eines spitzzahnigen Tieres, das auf dem Tisch sag und mich anfauchte, als ich nichts ahnend in die Küche kam. Ich habe eurem seltsamen Freund klar gemacht, dass Stubenfliegen die einzigen Tiere sind, die ich auf meinem Küchentisch dulde, und daraufhin ist er mit dem Pelztier nach draußen verschwunden.« »Was willst du von ihm?«, fragte Mo. »Oh, nichts weiter, ich ... wollte ihn nur was fragen«, sagte Meggie, aß hastig eine halbe Scheibe Brot, trank etwas von dem abscheulich bitter schmeckenden Kakao, den Elinor gekocht hatte, und lief nach draußen. Sie fand Staubfinger hinter dem Haus, auf einem stachlig kurzen Rasen, auf dem neben einem Gipsengel ein einsamer Liegestuhl stand. Von Gwin war nichts zu entdecken. Ein paar Vögel stritten sich in dem rot blühenden Rhododendron, und Staubfinger stand mit selbstvergessenem Gesicht da und jonglierte. Meggie versuchte die bunten Bälle zu zählen, vier, sechs, acht waren es.;ja;de
Tintenherz;;4;Cornelia Funke;2003;Fantasy;Kinderbuch/Jugendliteratur;Staubfinger hob den Kopf. Meggie seufzte und drehte sich um, bis sie ihm das schlafende Gesicht zuwandte. Wie unglücklich sie aussah. Bestimmt hatte sie einen schlimmen Traum. Ihre Lippen bebten, und ihre Hände umklammerten den Pullover, als suche sie Halt an irgendetwas ... an irgendjemandem. Doch in schlimmen Träumen ist man meistens allein, furchtbar allein. Staubfinger erinnerte sich an viele schlimme Träume, und für einen Augenblick hätte er fast die Hand ausgestreckt, um Meggie zu wecken. Was für ein butterweicher Dummkopf er doch war. Er drehte dem Bett den Rücken zu. Aus den Augen, aus dem Sinn. Dann schlug er das Buch auf, hastig, bevor er es sich anders überlegen konnte. Das Atmen fiel ihm schwer. Er blätterte die ersten Seiten um, las, blätterte weiter, weiter und weiter. Aber mit jeder Seite zögerten seine Finger etwas länger, und plötzlich klappte er das Buch wieder zu. Mondlicht sickerte durch die Ritzen der Fensterläden. Er hatte keine Ahnung, wie lange er so dagestanden hatte, die Augen im Labyrinth der Buchstaben verloren. Er war immer noch ein sehr langsamer Leser. »Feigling!«, flüsterte er. »Oh, du bist ein Feigling, Staubfinger!<< Er biss sich auf die Lippen, bis sie schmerzten. »Komm schon!<«<, flüsterte er. »Das ist vielleicht die letzte Gelegenheit, du Dummkopf. Wenn Capricorn das Buch erst mal hat, wird er dich sicherlich keinen Blick mehr hineinwerfen lassen.<< Wieder schlug er das Buch auf, blätterte bis zur Mitte - und klappte es erneut zu, so laut, dass Meggie im Schlaf zusammenfuhr und den Kopf unter der Decke vergrub. Staubfinger wartete reglos neben dem Bett, bis ihr Atem wieder ruhiger ging, dann beugte er sich mit einem tiefen Seufzer über ihre Schatzkiste und legte das Buch zurück zu den anderen.;ja;de
Tintenherz;;4;Cornelia Funke;2003;Fantasy;Kinderbuch/Jugendliteratur;Verflucht noch mal, ich komm mir vor, als wäre ich in einem dieser gottverdammten, unerträglich schlecht geschriebenen Abenteuerromane gelandet, wo die Schurken Augenklappen tragen und mit Messern werfen.« Elinor fluchte gern, das war Meggie schon aufgefallen, und je mehr sie sich aufregte, desto mehr fluchte sie. »Elinor?« Die Stimme kam irgendwo aus der Finsternis. Freude, Erschrecken, Überraschung, alles klang aus dem einen Wort. Meggie stolperte fast über die eigenen Füße, so abrupt drehte sie sich um. »Mo? »0 nein. Meggie! Wie kommst du denn her? »Mo! « Meggie stolperte in die Dunkelheit, auf Mos Stimme zu. Eine Hand packte ihren Arm, Finger fuhren ihr übers Gesicht. »Na endlich! « Unter der Decke flammte eine nackte Glühbirne auf, und Elinor nahm mit selbstzufriedener Miene den Finger von einem staubigen Schalter. »Elektrisches Licht ist wirklich eine fabelhafte Erfindung! «, sagte sie. »Zumindest das ist ein deutlicher Fortschritt zu anderen Jahrhunderten, findet ihr nicht ?« »Was tut ihr hier, Elinor ?«, fragte Mo, während er Meggie an sich drückte. »Wie konntest du zulassen, dass sie sie herbringen?« Wie ich es zulassen konnte?« Elinors Stimme überschlug sich fast. »Ich habe nicht darumgebeten, den Babysitter für deine Tochter spielen zu dürfen. Ich weiß, wie man auf Bücher aufpasst, aber mit Kindern ist das, verdammt noch eins, eine andere Sache. Außerdem hat sie sich Sorgen um dich gemacht! Sie Wollte dich suchen. Und was macht die dumme Elinor, statt gemütlich zu Hause zu bleiben? Ich kann das Mädchen doch nicht allein gehen lassen, denk ich mir.;ja;de
Die Penderwicks;;3;Jeanne Birdsall;2005;Abenteuer;Kinderbuch/Jugendliteratur;Und hinter den Pappeln erstreckte sich eine sorgfältig gepflegte Rasenfläche mit schön gewachsenen Bäumen. Weit und breit war kein Haus zu sehen. »Ach du heiliger Strohsack«, sage Skye. »Ferienhäuser haben nicht solche Vorgärten«, sagte Rosalind. »Daddy, bist du dir sicher, dass die Adresse stimmt ?« »Ziemlich«, sagte Mr Penderwick. Langsam bog er in die Allee ein, die immer weiter-ging, bis sie dachten, sie würde nie enden. Aber schließlich kam eine letzte Kurve, die Pappeln hörten auf und Rosalinds Befürchtungen bewahrheiteten sich. »Daddy, das ist kein Ferienhaus.« »Nein, da hast du Recht. Es ist ein Herrenhaus.« Tatsächlich, ein riesiges Herrenhaus stand mitten in einem Garten, der an einen Schlosspark erinnerte. Es war ein Haus aus grauem Stein, das mit lauter Türmchen, Erkern und Balkonen verziert war. Und erst der Garten! Da gab es Wasserspiele und blühende Hecken und Marmorstatuen, und das war nur das, was sie von der Allee aus sehen konnten. »Die erschöpften Reisenden erblickten vor sich einen fürstlichen Wohnsitz. El Dorado! Camelot! Cair Paravel!«, sagte Jane. »Schade, dass wir keine Fürsten sind«, sagte Skye. »Hier sind wir falsch«, sagte Rosalind entmutigt. »Kopf hoch, Rosy«, sagte Mr Penderwick. »Da kommt jemand, den wir fragen können.« ;nein;de
Die Penderwicks;;3;Jeanne Birdsall;2005;Abenteuer;Kinderbuch/Jugendliteratur;Freude schien Jeffrey fast genauso gern zu reden wie sie. Das gab ihr Gelegenheit, Recherchen für ihr Buch zu betreiben. Bisher hatte sie nämlich nicht so recht gewusst, worüber Arthur reden sollte, außer über seine Gefangenschaft und seine Verzweiflung natürlich, aber das war nicht so ergiebig. Jeffrey konnte offenbar über alles reden. Er erzählte Jane, dass er von seinem Fenster aus zugeschaut hatte, wie sie ankamen, aber in dem Moment, als sie wieder ins Auto stiegen, hatte seine Mutter ihn gerufen - deshalb war er so plötzlich verschwunden. Und Jane erzählte ihm, wie Hound sich auf der Auffahrt übergeben hatte und dass Cagney so nett reagiert hatte. Und Jeffrey sagte, dass Cagney immer nett sei und dass er ganz viel für Jeffrey tat, zum Beispiel hatte er den Tunnel in die Hecke geschnitten, damit Jeffrey die Flucht ergreifen konnte, wenn die Damen vom Gartenklub kamen, und Cagney hatte ihm einen Leguan namens Darwin geschenkt, aber von Darwin hatte seine Mutter Zustände gekriegt, deshalb hatte er ihn Churchies Tochter gegeben, die mit ihrem Mann und ihren Kindern in Boston lebte. Und Jane erzählte ihm von den anderen Penderwicks - wie sie hießen, dass Rosalind die hübscheste war und Skye die klügste und Batty die kleinste. Und Jeffrey erzählte ihr, dass er ein Einzelkind war und dass das manchmal ziemlich einsam war. Und Jane sagte, na, die nächsten drei Wochen bist du jedenfalls nicht einsam, denn jetzt sind wir ja hier. Und er sagte, super.;nein;de
Die Penderwicks;;3;Jeanne Birdsall;2005;Abenteuer;Kinderbuch/Jugendliteratur;Doch Jane musste zumindest eins der Zimmer sehen, die von der Eingangshalle abgingen. Auf Zehenspitzen schlich sie zu der breiten Tür links. Noch mehr Pracht. Antike Holztische, Tischbeine mit feinsten Schnitzereien. Handgewebte Wandteppiche mit Darstellungen von Einhörnern und Damen mit hohen, spitzen Hüten. Fragile Vogelstatuen aus Alabaster und erlesene Gemälde von Gärten. Es war, wie sie Rosalind später erzählte, wie in einem Museum, nur ohne Absperrseile oder uniformierte Wärter. Skye zog Jane mit sich und die beiden gingen hinter Jeffrey die Treppe hinauf, weiter und weiter, bis in den zweiten Stock. Dort war Jeffreys Zimmer, zum Glück ein ganz normales Zimmer, das keinerlei Ähnlichkeit mit einem Museum hatte. Auf dem Fußboden lagen ganz gewöhnliche Teppiche, die man problemlos mit Schuhen betreten konnte, und die Möbel waren schlicht und sahen ganz robust aus. Allerdings gab es ein ganz besonderes Möbel, das keine der Schwestern bisher in einemKinderzimmer gesehen hatte. >>Ein Klavier!«, sagte Skye. >>Das ist nur das kleine Klavier«, sagte Jeffrey entschuldigend. »Der Flügel steht unten.<< >>Kannst du spielen?«, fragte Jane. Jeffrey holte einen Fußball unterm Bett hervor, ließ ihn wie ein Basketballstar auf dem Finger kreisen (das hatte Cagney ihm beigebracht), dann warf er ihn Skye zu, die ihn geschickt annahm.;nein;de
The Adventures of Sherlock Holmes ;;9;Sir Arthur Conan Doyle;1999;Krimi;Roman;"'Hush, hush!' I interrupted. 'Still you have not told me, Heathcliff, how Catherine is left behind?' 'I told you we laughed,' he answered. 'The Lintons heard us, and with one accord they shot like arrows to the door; there was silence, and then a cry, ""Oh, mamma, mamma! Oh, papa! Oh, mamma, come here. Oh, papa, oh!"" They really did howl out something in that way. We made frightful noises to terrify them still more, and then we dropped off the ledge, because somebody was drawing the bars, and we felt we had better flee. I had Cathy by the hand, and was urging her on, when all at once she fell down. ""Run, Heathcliff, run!"" she whispered. ""They have let the bull-dog loose, and he holds me!"" The devil had seized her ankle, Nelly: I heard his abominable snorting. She did not yell out--no! she would have scorned to do it, if she had been spitted on the horns of a mad cow. I did, though: I vociferated curses enough to annihilate any fiend in Christendom; and I got a stone and thrust it between his jaws, and tried with all my might to cram it down his throat. A beast of a servant came up with a lantern, at last, shouting--""Keep fast, Skulker, keep fast!"" He changed his note, however, when he saw Skulker's game. The dog was throttled off; his huge, purple tongue hanging half a foot out of his mouth, and his pendent lips streaming with bloody slaver. The man took Cathy up; she was sick: not from fear, I'm certain, but from pain. He carried her in; I followed, grumbling execrations and vengeance. ""What prey, Robert?"" hallooed Linton from the entrance. ";ja;en
The Adventures of Sherlock Holmes ;;9;Sir Arthur Conan Doyle;1999;Krimi;Roman;"Skulker has caught a little girl, sir, he replied; ""and there's a lad here,"" he added, making a clutch at me, ""who looks an out-and-outer! Very like the robbers were for putting them through the window to open the doors to the gang after all were asleep, that they might murder us at their ease. Hold your tongue, you foul-mouthed thief, you! you shall go to the gallows for this. Mr. Linton, sir, don't lay by your gun."" ""No, no, Robert,"" said the old fool. ""The rascals knew that yesterday was my rent-day: they thought to have me cleverly. Come in; I'll furnish them a reception. There, John, fasten the chain. Give Skulker some water, Jenny. To beard a magistrate in his stronghold, and on the Sabbath, too! Where will their insolence stop? Oh, my dear Mary, look here! Don't be afraid, it is but a boy--yet the villain scowls so plainly in his face; would it not be a kindness to the country to hang him at once, before he shows his nature in acts as well as features?"" He pulled me under the chandelier, and Mrs. Linton placed her spectacles on her nose and raised her hands in horror. The cowardly children crept nearer also, Isabella lisping--""Frightful thing! Put him in the cellar, papa. He's exactly like the son of the fortune-teller that stole my tame pheasant. Isn't he, Edgar?"" 'While they examined me, Cathy came round; she heard the last speech, and laughed. Edgar Linton, after an inquisitive stare, collected sufficient wit to recognise her. ";ja;en
The Adventures of Sherlock Holmes ;;9;Sir Arthur Conan Doyle;1999;Krimi;Roman;"Mrs. Linton took off the grey cloak of the dairy-maid which we had borrowed for our excursion, shaking her head and expostulating with her, I suppose: she was a young lady, and they made a distinction between her treatment and mine. Then the woman-servant brought a basin of warm water, and washed her feet; and Mr. Linton mixed a tumbler of negus, and Isabella emptied a plateful of cakes into her lap, and Edgar stood gaping at a distance. Afterwards, they dried and combed her beautiful hair, and gave her a pair of enormous slippers, and wheeled her to the fire; and I left her, as merry as she could be, dividing her food between the little dog and Skulker, whose nose she pinched as he ate; and kindling a spark of spirit in the vacant blue eyes of the Lintons--a dim reflection from her own enchanting face. I saw they were full of stupid admiration; she is so immeasurably superior to them--to everybody on earth, is she not, Nelly?'";ja;en
The Adventures of Sherlock Holmes ;;9;Sir Arthur Conan Doyle;1999;Krimi;Roman;"They see us at church, you know, though we seldom meet them elsewhere. ""That's Miss Earnshaw?"" he whispered to his mother, ""and look how Skulker has bitten her--how her foot bleeds!"" '""Miss Earnshaw? Nonsense!"" cried the dame; ""Miss Earnshaw scouring the country with a gipsy! And yet, my dear, the child is in mourning--surely it is--and she may be lamed for life!"" '""What culpable carelessness in her brother!"" exclaimed Mr. Linton, turning from me to Catherine. ""I've understood from Shielders""' (that was the curate, sir) '""that he lets her grow up in absolute heathenism. But who is this? Where did she pick up this companion? Oho! I declare he is that strange acquisition my late neighbour made, in his journey to Liverpool--a little Lascar, or an American or Spanish castaway."" '""A wicked boy, at all events,"" remarked the old lady, ""and quite unfit for a decent house! Did you notice his language, Linton? I'm shocked that my children should have heard it."" 'I recommenced cursing--don't be angry, Nelly--and so Robert was ordered to take me off. I refused to go without Cathy; he dragged me into the garden, pushed the lantern into my hand, assured me that Mr. Earnshaw should be informed of my behaviour, and, bidding me march directly, secured the door again. The curtains were still looped up at one corner, and I resumed my station as spy; because, if Catherine had wished to return, I intended shattering their great glass panes to a million of fragments, unless they let her out. She sat on the sofa quietly. ";ja;en
